순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
190,서른 살이 심리학에게 묻다 :대한민국 30대를 위한 심리치유카페 ,김혜남 지음,웅진씽크빅,2008,,9788901078588,3180,186.5,"2,420"
191,신 :베르나르 베르베르 장편소설,베르나르 베르베르 [지음] ;이세욱 옮김,열린책들,2008-2009,2,9788932908564,4860,863,"2,417"
191,불안,알랭 드 보통 지음;정영목 옮김,이레,2005,,9788957090541,3840,332.6,"2,417"
193,남쪽으로 튀어!:오쿠다 히데오 장편소설,오쿠다 히데오 [지음];양윤옥 옮김,은행나무,2006,1,9788956601618,3830,833.6,"2,403"
193,천년의 금서 :김진명 장편소설 ,지은이: 김진명,새움출판사,2009,,9788988537015,3810,813.6,"2,403"
195,규장각 각신들의 나날 :정은궐 장편소설,지은이: 정은궐,파란미디어,2009,2,9788963710037,4810,813.6,"2,400"
196,백은의 잭 ,지은이: 히가시노 게이고 ;옮긴이: 한성례,씨엘북스,2011,,9788996733126,3830,833.6,"2,397"
197,정글만리 :조정래 장편소설,저자: 조정래,해냄출판사,2013,1,9788965744023,4810,813.62,"2,395"
198,(이문열 평역)三國志,나관중 지음;이문열 옮김,민음사,2003,1,9788937450518,4820,823.5,"2,388"
198,(네가 어떤 삶을 살든) 나는 너를 응원할 것이다 :공지영 산문 ,공지영,오픈하우스,2008,,9788996047636,3800,814.6,"2,388"
200,(베르나르 베르베르의) 상상력 사전 :새롭게 증보된 상대적이며 절대적인 지식의 백과사전 ,베르나르 베르베르 지음 ;임호경 옮김,열린책들,2011,,9788932910864,3860,868,"2,378"
