순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
190,버스 타고 제주 여행 :교통카드 한 장으로 제주 구석구석 즐기는 법 ,글·사진: 안혜연,중앙북스,2013,,9788927804321,13980,981.19902,"2,574"
191,"엄마, 나는 자라고 있어요:0~20개월까지, 꼬마 아인슈타인을 위한 두뇌육아법","헤티 판 더 레이트,유영미 옮김",대한교과서,2007,,9788937831652,3370,598.122,"2,573"
192,(잠수네 아이들의) 소문난 교육로드맵 :국영수사과 ,이신애 지음,알에이치코리아,2013,,9788925548777,4370,373.4,"2,572"
193,세상에서 제일 힘센 수탉 ,글쓴이: 이호백 ;그린이: 이억배,재미마주,1997,,9788986565041,77810,813.6,"2,570"
194,나는 죽을 때까지 재미있게 살고싶다 :멋지게 나이 들고 싶은 사람들을 위한 인생의 기술 53 ,이근후 지음 ;김선경 엮음,웅진씽크빅,2013,,9788901154091,3810,199.7,"2,561"
194,위저드 베이커리 =구병모 장편소설 /Wizard bakery ,지은이: 구병모,창비,2009,,9788936433697,3810,813.7,"2,561"
194,고백 :미나토 가나에 장편소설 ,지은이: 미나토 가나에 ;옮긴이: 김선영,비채,2009,,9788992036962,3830,833.6,"2,561"
197,철학이 필요한 시간 :강신주의 인문학 카운슬링 ,강신주 지음,사계절출판사,2011,,9788958285342,3100,104,"2,550"
198,바다탐험대 옥토넛 :깊고 넓은 신비한 바다 여행 ,메오미 지음 ;홍연미 옮김,문학수첩 리틀북,2014,,9788959761593,73840,843,"2,545"
199,무의미의 축제 :밀란 쿤데라 장편소설 ,지은이: 밀란 쿤데라 ;옮긴이: 방미경,민음사,2014,,9788937489327,3860,892.96,"2,540"
200,"나는 다만, 조금 느릴 뿐이다 :어쩌면 누구나 느끼고 경험하고 사랑했을 이야기 ",강세형 지음,쌤앤파커스,2013,,9788965701255,3810,814.7,"2,529"
