순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
159,인생 수업 :잘 물든 단풍은 봄꽃보다 아름답다 ,법륜 지음 ;유근택 그림,한겨레출판,2013,,9788984317413,3200,199.1,"2,904"
160,"시노부 선생님, 안녕! ",히가시노 게이고 지음 ;김난주 옮김,재인,2015,,9788990982605,3830,833.6,"2,903"
161,나오미와 가나코 :오쿠다 히데오 장편소설 ,지은이: 오쿠다 히데오 ;옮긴이: 김해용,위즈덤하우스,2015,,9788959139224,3830,833.6,"2,896"
162,사는 게 뭐라고 :시크한 독거 작가의 일상 철학 ,지은이: 사노 요코 ;옮긴이: 이지수,마음산책,2015,,9788960902299,3830,834,"2,895"
163,구르미 그린 달빛 :윤이수 장편소설 ,글: 윤이수 ;그림: 김희경,열림원,2015,5,9788970638737,4810,813.7,"2,885"
164,습관의 힘 :반복되는 행동이 만드는 극적인 변화 ,찰스 두히그 지음 ;강주헌 옮김,웅진씽크빅,2012,,9788901150598,3320,181.845,"2,873"
165,(수납의 여왕★털팽이식) 3배속 살림법 ,조윤경 지음,한국물가정보,2013,,9788962606096,13590,591,"2,866"
166,빨강머리 앤이 하는 말 :백영옥 에세이 ,지은이: 백영옥,arte(아르테),2016,,9788950965693,3810,814.7,"2,865"
167,오리지널스 :어떻게 순응하지 않는 사람들이 세상을 움직이는가 ,지은이: 애덤 그랜트 ;옮긴이: 홍지수,한국경제신문 한경BP,2016,,9788947540674,3320,181.53,"2,848"
168,한 그릇 뚝딱 이유식 :소아청소년과의사 아빠의 리얼 코칭 닥터오 이유식 ,"오상민,박현영 지음",청림Life,2014,,9788997195503,13590,594.62,"2,844"
169,너에게 하고 싶은 말 ,김수민 글 ;정마린 그림,쌤앤파커스,2015,,9788965702917,3810,818,"2,824"
170,담론 :신영복의 마지막 강의 ,신영복 지음,돌베개,2015,,9788971996676,3800,199.2,"2,822"
171,장수탕 선녀님 ,지은이: 백희나,책읽는곰,2012,,9788993242706,77810,813.7,"2,805"
172,미생 :아직 살아 있지 못한 자,지은이: 윤태호,위즈덤하우스 미디어그룹,2018,6,9788960866003,17810,810,"2,804"
173,그 무렵 누군가 ,히가시노 게이고 지음 ;이혁재 옮김,재인,2014,,9788990982520,3830,833.6,"2,799"
174,시를 잊은 그대에게 :공대생의 가슴을 울린 시 강의 ,정재찬 지음,Humanist(휴머니스트),2015,,9788958628224,3810,811.6209,"2,795"
175,흰 :한강 소설 ,지은이: 한강,문학동네,2016,,9788954640718,3810,813.7,"2,778"
176,언틸유아마인 :사만다 헤이즈 장편소설 ,저자: 사만다 헤이즈 ;옮긴이: 박미경,Book Plaza(북플라자),2016,,9788998274634,3840,843.6,"2,770"
177,어른인 척 :슬프지 않은 척 아프지 않은 척 혼자여도 괜찮은 척 ,이진이 글·그림,위즈덤하우스,2015,,9788959139750,3810,818,"2,767"
178,너를 놓아줄게 ,클레어 맥킨토시 지음 ;서정아 옮김,나무의철학,2016,,9791158510343,3840,843.6,"2,763"
179,개인주의자 선언 :판사 문유석의 일상유감 ,지은이: 문유석,문학동네,2015,,9788954637756,3300,304,"2,756"
180,1cm+ =우리 인생에 더하고 싶은 1cm의 □를 찾아서 /일 센티 플러스 ,글: 김은주 ;그림: 양현정,백도씨,2013,,9788968330124,3810,818,"2,754"
181,전쟁은 여자의 얼굴을 하지 않았다 =War's unwomanly face ,스베틀라나 알렉시예비치 지음 ;박은정 옮김,문학동네,2015,,9788954637954,3890,909.53082,"2,753"
182,나에게 고맙다 :책 읽어주는 남자의 토닥토닥 에세이 ,글: 전승환,백도씨,2016,,9788968330889,3810,818,"2,749"
183,장하준의 경제학 강의 :지금 우리를 위한 새로운 경제학 교과서 ,장하준 지음 ;김희정 옮김,부키,2014,,9788960514065,3320,320,"2,741"
184,지하 100층짜리 집 ,글·그림: 이와이 도시오 ;옮긴이: 김숙,북뱅크,2011,,9788989863915,73830,833.6,"2,737"
185,도깨비를 빨아 버린 우리 엄마,사토 와키코,한림출판사,1991,,9788970940199,77890,,"2,729"
185,솔이의 추석 이야기 ,글·그림: 이억배,길벗어린이,2011,,9788986621198,77810,813.7,"2,729"
187,만희네 집,글·그림: 권윤덕,길벗어린이,2006,,9788986621105,77810,813.6,"2,727"
