순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
191,(30초 만에 어색함이 사라지는) 잡담이 능력이다 ,사이토 다카시 지음 ;장은주 옮김,위즈덤하우스,2014,,9788960866454,13320,325.26,"2,722"
192,죽음이란 무엇인가 :예일대 17년 연속 최고의 명강의 ,지은이: 셸리 케이건 ;옮긴이: 박세연,웅진씽크빅,2012,,9788901152219,3100,126.5,"2,705"
193,아이의 자존감 =Child's self esteem ,"정지은,김민태 지음",지식채널,2011,,9788952762078,13590,598.1,"2,700"
194,(잠수네 아이들의) 소문난 교육로드맵 :국영수사과 ,이신애 지음,알에이치코리아,2013,,9788925548777,4370,373.4,"2,695"
194,은교 :박범신 장편소설 ,지은이: 박범신,문학동네,2010,,9788954610681,3810,813.62,"2,695"
196,영어천재가 된 홍대리 :6개월 만에 영어천재가 된 홍 대리의 특급비밀 ,박정원 지음,다산북스,2009,,9788993285673,3320,740.7,"2,684"
197,(김난도의) 내:일 =내 일을 잡으려는 청춘들이 알아야 할 11가지 키워드 /Future:my job ,"지은이: 김난도,이재혁",문학동네,2013,,9788954621915,3320,321.55,"2,679"
198,세상에서 제일 힘센 수탉 ,글쓴이: 이호백 ;그린이: 이억배,재미마주,1997,,9788986565041,77810,813.6,"2,675"
199,도깨비를 빨아 버린 우리 엄마,사토 와키코,한림출판사,1991,,9788970940199,77890,,"2,672"
200,꿈꾸는 다락방:생생하게 꿈꾸면 이루어진다,이지성 지음,국일출판사,2007,,9788974254896,3320,325.04,"2,657"
